"label_panel","FL_ppm","alpha_label","alpha","deltaH_permil","deltaH_ppm","generation_time_years","mu_day","detectable_fraction","incubation_time_days","TG_error_years"
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00125940944186276,1.50787607927434,0.000282854217041128,0.000187611058845293,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00128879439720077,1.47349598626574,0.000282854217041128,0.000191988461778633,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00131886497198193,1.43989977119745,0.000282854217041128,0.000196467999717013,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00134963716330458,1.40706956138296,0.000282854217041128,0.000201052055707965,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00138112734151665,1.37498789163911,0.000282854217041128,0.000205743068401069,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0014133522589244,1.34363769499497,0.000282854217041128,0.00021054353334528,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00144632905870441,1.31300229361237,0.000282854217041128,0.000215456004316522,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00148007528402351,1.2830653899136,0.000282854217041128,0.000220483094676256,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00151460888737144,1.25381105791135,0.000282854217041128,0.000225627478761757,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00154994824011135,1.22522373473625,0.000282854217041128,0.000230891893308813,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00158611214225308,1.19728821235775,0.000282854217041128,0.000236279138907633,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00162311983245449,1.16998962949358,0.000282854217041128,0.000241792081492719,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00166099099825611,1.14331346370385,0.000282854217041128,0.000247433653867497,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00169974578655466,1.11724552366528,0.000282854217041128,0.00025320685726453,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00173940481432088,1.09177194162162,0.000282854217041128,0.000259114762942123,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00177998917956746,1.06687916600627,0.000282854217041128,0.000265160513818194,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00182152047257282,1.04255395423297,0.000282854217041128,0.000271347326142252,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00186402078736692,1.01878336565101,0.000282854217041128,0.000277678491206399,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00190751273348484,0.995554754660935,0.000282854217041128,0.000284157377096247,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00195201944799481,0.972855763987329,0.000282854217041128,0.000290787430482689,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0019975646078067,0.950674318104895,0.000282854217041128,0.000297572178455477,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00204417244226789,0.928998616814463,0.000282854217041128,0.000304515230399581,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0020918677460528,0.907817128965465,0.000282854217041128,0.000311620279915329,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00214067589235339,0.887118586321525,0.000282854217041128,0.000318891106783346,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00219062284637727,0.866891977565935,0.000282854217041128,0.000326331578975342,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00224173517916081,0.847126542443792,0.000282854217041128,0.000333945654711816,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00229404008170454,0.827811766037703,0.000282854217041128,0.000341737384567767,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00234756537943836,0.808937373174007,0.000282854217041128,0.000349710913627545,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00240233954702426,0.790493322956537,0.000282854217041128,0.000357870483689971,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0024583917235044,0.772469803425008,0.000282854217041128,0.000366220435524911,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00251575172780265,0.754857226335205,0.000282854217041128,0.000374765211182499,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00257445007458784,0.737646222058175,0.000282854217041128,0.000383509356356248,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00263451799050708,0.72082763459573,0.000282854217041128,0.000392457522801283,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00269598743079786,0.704392516709584,0.000282854217041128,0.000401614470809013,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00275889109628782,0.688332125161564,0.000282854217041128,0.00041098507173953,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00282326245079104,0.67263791606233,0.000282854217041128,0.000420574310613103,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00288913573891032,0.657301540326159,0.000282854217041128,0.000430387288762132,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00295654600425482,0.64231483922935,0.000282854217041128,0.000440429226544984,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00302552910808267,0.627669840069911,0.000282854217041128,0.000450705466123144,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00309612174837871,0.613358751926193,0.000282854217041128,0.000461221474303166,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00316836147937722,0.599373961512241,0.000282854217041128,0.000471982845444932,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00324228673154022,0.585708029127636,0.000282854217041128,0.00048299530443777,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00331793683200193,0.572353684699687,0.000282854217041128,0.000494264709746007,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00339535202549016,0.559303823915861,0.000282854217041128,0.000505797056525589,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00347457349573599,0.54655150444439,0.000282854217041128,0.00051759847981341,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00355564338738284,0.53408994224106,0.000282854217041128,0.000529675257791065,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00363860482840682,0.521912507940197,0.000282854217041128,0.000542033815124745,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00372350195306014,0.510012723327941,0.000282854217041128,0.000554680726383068,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00381037992534994,0.498384257895938,0.000282854217041128,0.000567622719534646,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0038992849630648,0.4870209254736,0.000282854217041128,0.000580866679527272,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00399026436236195,0.475916680937154,0.000282854217041128,0.000594419651950602,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00408336652292813,0.46506561699373,0.000282854217041128,0.000608288846784308,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00417864097372746,0.454461961038764,0.000282854217041128,0.00062248164223368,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00427613839935017,0.444100072085062,0.000282854217041128,0.000637005588654721,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00437591066697602,0.433974437761875,0.000282854217041128,0.000651868412570822,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00447801085396685,0.424079671382406,0.000282854217041128,0.000667078020783161,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00458249327610299,0.414410509078166,0.000282854217041128,0.000682642504577,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00468941351647839,0.404961806998677,0.000282854217041128,0.000698570144026132,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00479882845507005,0.395728538575023,0.000282854217041128,0.000714869412397753,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00491079629899731,0.386705791845786,0.000282854217041128,0.000731548980660119,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00502537661348714,0.377888766843956,0.000282854217041128,0.000748617722095365,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.005142630353562,0.369272773043421,0.000282854217041128,0.000766084717019969,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00526261989646697,0.36085322686368,0.000282854217041128,0.000783959257615336,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00538540907485353,0.352625649231439,0.000282854217041128,0.000802250852871103,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00551106321073759,0.344585663197819,0.000282854217041128,0.000820969233643785,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0056396491502498,0.336728991609876,0.000282854217041128,0.000840124357833439,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00577123529919674,0.329051454835228,0.000282854217041128,0.00085972641568112,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00590589165945175,0.321548968538546,0.000282854217041128,0.000879785835189942,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00604368986619493,0.314217541508749,0.000282854217041128,0.000900313287672617,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00618470322602193,0.307053273535744,0.000282854217041128,0.000921319693428434,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00632900675594203,0.300052353335567,0.000282854217041128,0.000942816227552698,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00647667722328603,0.29321105652284,0.000282854217041128,0.000964814325881713,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00662779318654535,0.28652574362945,0.000282854217041128,0.000987325691076477,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00678243503716395,0.279992858168411,0.000282854217041128,0.00101036229884832,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00694068504230544,0.273608924741861,0.000282854217041128,0.00103393640432982,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00710262738861791,0.267370547192205,0.000282854217041128,0.00105806054859432,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00726834822702005,0.261274406795407,0.000282854217041128,0.00108274756532763,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00743793571853209,0.255317260495482,0.000282854217041128,0.00110801058765533,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0076114800811762,0.249495939179237,0.000282854217041128,0.0011338630551294,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00778907363797112,0.243807345990346,0.000282854217041128,0.00116031872087788,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00797081086604662,0.238248454681876,0.000282854217041128,0.0011873916589213,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00815678844690394,0.23281630800636,0.000282854217041128,0.00121509627165989,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00834710531784891,0.227508016142595,0.000282854217041128,0.00124344729753539,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0085418627246251,0.222320755158291,0.000282854217041128,0.00127245981887175,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00874116427527512,0.217251765507786,0.000282854217041128,0.00130214926989861,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00894511599525846,0.21229835056401,0.000282854217041128,0.00133253144496219,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00915382638385552,0.207457875183913,0.000282854217041128,0.00136362250692754,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00936740647188762,0.202727764306617,0.000282854217041128,0.00139543899577703,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00958596988078367,0.198105501583514,0.000282854217041128,0.00142799783740933,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.00980963288302518,0.193588628039612,0.000282854217041128,0.00146131635264372,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0100385144640014,0.189174740765392,0.000282854217041128,0.00149541226643458,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0102727363853079,0.184861491638499,0.000282854217041128,0.00153030371730071,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0105124232495218,0.180646586074576,0.000282854217041128,0.00156600926697481,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0107577025664885,0.176527781806575,0.000282854217041128,0.00160254791027806,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.011008704821155,0.172502887691912,0.000282854217041128,0.00163993908522502,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0112655635429861,0.168569762546804,0.000282854217041128,0.00167820268336441,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0115284153770001,0.164726314007196,0.000282854217041128,0.00171735906036112,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0117974001564616,0.160970497415651,0.000282854217041128,0.00175742904682509,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.012072660977271,0.157300314733627,0.000282854217041128,0.00179843395939292,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0123543442740894,0.153713813478546,0.000282854217041128,0.00184039561206796,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0126425998982393,0.150209085685103,0.000282854217041128,0.0018833363278251,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.012937581197424,0.146784266890261,0.000282854217041128,0.00192727895048619,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0132394450973054,0.14343753514138,0.000282854217041128,0.00197224685687267,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0135483521849869,0.140167110026964,0.000282854217041128,0.00201826396924163,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0138644667944427,0.136971251729515,0.000282854217041128,0.00206535476801217,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0141879570939417,0.133848260099969,0.000282854217041128,0.00211354430478857,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0145189951755099,0.130796473753248,0.000282854217041128,0.00216285821568736,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.014857757146481,0.127814269184423,0.000282854217041128,0.0022133227349754,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0152044232231833,0.124900059905036,0.000282854217041128,0.00226496470902607,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0155591778268113,0.122052295599111,0.000282854217041128,0.00231781161060119,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0159222096815358,0.11926946129841,0.000282854217041128,0.00237189155346608,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0162937119149019,0.116550076576491,0.000282854217041128,0.00242723330734567,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0166738821605701,0.113892694761145,0.000282854217041128,0.0024838663132296,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0170629226634545,0.111295902164784,0.000282854217041128,0.00254182069903433,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0174610403873139,0.108758317332387,0.000282854217041128,0.00260112729563081,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0178684471248539,0.106278590306578,0.000282854217041128,0.00266181765324599,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.018285359610397,0.103855401909477,0.000282854217041128,0.00272392405824711,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0187119996351822,0.101487463040912,0.000282854217041128,0.00278747955031753,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0191485941653545,0.0991735139926369,0.000282854217041128,0.00285251794003339,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0195953754627079,0.0969123237781879,0.000282854217041128,0.00291907382685028,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.020052581208245,0.0947026894780155,0.000282854217041128,0.00298718261750972,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0205204546286193,0.0925434355995496,0.000282854217041128,0.00305688054487493,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0209992446255291,0.0904334134518546,0.000282854217041128,0.00312820468720621,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0214892059081287,0.0883715005345435,0.000282854217041128,0.00320119298788605,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0219905991285302,0.0863565999406236,0.000282854217041128,0.0032758842756044,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0225036910204666,0.084387639772959,0.000282854217041128,0.00335231828501499,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.02302875454119,0.082463572574037,0.000282854217041128,0.00343053567787355,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.023566069016681,0.0805833747687362,0.000282854217041128,0.00351057806466927,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0241159202902457,0.0787460461198,0.000282854217041128,0.00359248802676097,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0246786008745803,0.0769506091957251,0.000282854217041128,0.00367630913902972,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0252544101073835,0.0751961088507824,0.000282854217041128,0.00376208599306007,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0258436543105996,0.0734816117168938,0.000282854217041128,0.00384986422086207,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0264466469533773,0.0718062057070944,0.000282854217041128,0.00393969051914685,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0270637088188304,0.0701689995303157,0.000282854217041128,0.00403161267416856,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.02769516817469,0.0685691222172318,0.000282854217041128,0.00412567958714594,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.028341360947938,0.067005722656917,0.000282854217041128,0.00422194130027707,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0290026309035148,0.0654779691440672,0.000282854217041128,0.00432044902336103,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0296793298271976,0.0639850489365454,0.000282854217041128,0.00442125516104079,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0303718177127453,0.0625261678230144,0.000282854217041128,0.00452441334068169,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0310804629534091,0.0611005497004288,0.000282854217041128,0.0046299784409004,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0318056425379133,0.0597074361611594,0.000282854217041128,0.00473800662075951,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0325477422510065,0.0583460860895316,0.000282854217041128,0.00484855534964333,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0333071568786944,0.0570157752675631,0.000282854217041128,0.00496168343783076,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0340842904182595,0.0557157959896905,0.000282854217041128,0.00507745106778147,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0348795562931818,0.0544454566862805,0.000282854217041128,0.00519591982615207,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0356933775730737,0.0532040815557253,0.000282854217041128,0.0053171527365593,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0365261871987473,0.0519910102049261,0.000282854217041128,0.00544121429310764,NA
"1 at% ²H",10000,"0.56",0.56,10,1.55711246481141,0.0373784282125319,0.0508055972979737,0.000282854217041128,0.00556817049469925,NA
